customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-0676,Male,0,Yes,Yes,14,Yes,No phone service,Fiber optic,No internet service,No,No,No,No,No internet service,One year,Yes,Credit card (automatic),46.21,708.77,No
CUST-0677,Female,0,No,No,54,Yes,No phone service,DSL,No internet service,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),104.09,5629.36,Yes
CUST-0678,Female,0,No,Yes,4,Yes,Yes,DSL,No internet service,No,Yes,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),66.84,270.15,No
CUST-0679,Female,0,Yes,Yes,39,No,No phone service,DSL,Yes,No,No,Yes,Yes,No internet service,One year,No,Credit card (automatic),20.68,840.77,No
CUST-0680,Female,0,Yes,No,25,Yes,Yes,DSL,Yes,No,Yes,No,No,No internet service,Two year,No,Credit card (automatic),88.8,2213.14,No
CUST-0681,Female,1,Yes,Yes,32,Yes,No,Fiber optic,Yes,No internet service,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,56.87,1719.59,Yes
CUST-0682,Male,0,No,No,59,Yes,Yes,No,No internet service,Yes,No,No internet service,No internet service,No,One year,Yes,Electronic check,71.11,4226.77,No
CUST-0683,Male,0,Yes,Yes,63,Yes,Yes,DSL,No internet service,Yes,No,No internet service,No,No,One year,No,Mailed check,107.38,7366.03,Yes
CUST-0684,Female,1,No,No,38,Yes,No,DSL,Yes,Yes,Yes,No,No internet service,Yes,One year,No,Credit card (automatic),43.67,1629.56,No
CUST-0685,Male,0,No,No,53,Yes,Yes,DSL,No,Yes,No internet service,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),42.03,2307.62,No
CUST-0686,Female,1,No,Yes,67,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),44.32,3253.34,No
CUST-0687,Female,0,Yes,Yes,28,Yes,No phone service,DSL,No,No internet service,Yes,No internet service,No,No,Month-to-month,No,Credit card (automatic),51.81,1546.4,Yes
CUST-0688,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No,No internet service,No,Yes,Month-to-month,No,Mailed check,28.74,88.96,Yes
CUST-0689,Male,0,No,No,22,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),87.72,2020.93,No
CUST-0690,Female,0,No,No,38,Yes,No,No,Yes,No internet service,Yes,No,No,No,One year,No,Credit card (automatic),38.74,1600.63,No
CUST-0691,Female,0,No,No,62,No,No,No,Yes,No internet service,No,No internet service,No internet service,No,Month-to-month,No,Credit card (automatic),110.61,7488.4,No
CUST-0692,Female,0,No,No,57,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,39.57,2467.04,Yes
CUST-0693,Male,0,Yes,Yes,6,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No,No internet service,No internet service,One year,No,Credit card (automatic),43.56,267.93,No
CUST-0694,Female,0,No,No,32,Yes,No,DSL,No internet service,Yes,No internet service,No,No internet service,Yes,Two year,No,Bank transfer (automatic),47.7,1491.2,No
CUST-0695,Female,0,No,No,10,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,Yes,No internet service,One year,No,Electronic check,94.85,878.91,Yes
CUST-0696,Female,1,Yes,No,3,Yes,No,No,No,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,60.76,,No
CUST-0697,Male,1,No,No,59,Yes,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),99.93,6418.19,Yes
CUST-0698,Female,1,Yes,No,49,Yes,No phone service,No,No internet service,No internet service,Yes,No internet service,No internet service,Yes,One year,No,Mailed check,96.49,5096.6,No
CUST-0699,Female,0,No,No,59,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),110.95,,Yes
CUST-0700,Male,0,Yes,No,31,Yes,Yes,No,No,Yes,No internet service,No,No internet service,Yes,One year,Yes,Electronic check,93.66,2924.95,No
CUST-0701,Female,0,Yes,No,69,Yes,Yes,No,No,No,No,No,No internet service,No internet service,Month-to-month,No,Mailed check,23.19,1538.96,No
CUST-0702,Female,0,No,No,62,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No,Yes,Yes,Two year,Yes,Credit card (automatic),101.73,6249.87,No
CUST-0703,Male,0,No,Yes,52,No,Yes,Fiber optic,Yes,Yes,No,No internet service,No,No internet service,Month-to-month,No,Electronic check,111.81,6063.49,Yes
CUST-0704,Female,0,No,Yes,41,Yes,No phone service,Fiber optic,No internet service,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),117.37,4718.27,No
CUST-0705,Male,0,Yes,No,31,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),30.53,887.37,No
CUST-0706,Male,0,Yes,No,22,Yes,No phone service,No,No,No internet service,No internet service,No,Yes,No,Month-to-month,No,Electronic check,79.33,1759.52,Yes
CUST-0707,Female,0,Yes,Yes,4,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,37.95,143.46,No
CUST-0708,Female,0,No,Yes,13,Yes,No phone service,Fiber optic,Yes,No internet service,No,No,No,No,Two year,Yes,Mailed check,44.25,629.82,No
CUST-0709,Female,0,Yes,Yes,45,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),92.56,4073.85,No
CUST-0710,Female,1,Yes,Yes,42,Yes,Yes,No,Yes,No internet service,No,Yes,No,No internet service,Month-to-month,No,Bank transfer (automatic),115.77,5260.73,Yes
CUST-0711,Male,0,No,No,49,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Credit card (automatic),77.49,3588.6,No
CUST-0712,Female,0,Yes,No,20,Yes,Yes,No,Yes,Yes,No internet service,Yes,No,Yes,Month-to-month,Yes,Electronic check,103.06,1933.08,No
CUST-0713,Male,0,Yes,No,54,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),18.89,1043.91,No
CUST-0714,Female,0,No,No,36,No,Yes,DSL,Yes,No internet service,Yes,Yes,Yes,No,One year,Yes,Electronic check,21.66,823.33,No
CUST-0715,Female,0,Yes,Yes,1,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,77.67,78.71,No
CUST-0716,Female,0,No,Yes,15,Yes,No,Fiber optic,No,No,No,Yes,No,No internet service,Month-to-month,No,Credit card (automatic),56.9,807.38,Yes
CUST-0717,Male,0,No,No,17,Yes,No phone service,DSL,No,Yes,No internet service,No,Yes,No internet service,Month-to-month,No,Electronic check,106.98,1650.58,No
CUST-0718,Female,0,No,No,24,Yes,No phone service,DSL,No internet service,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,48.2,1184.17,No
CUST-0719,Female,0,No,No,58,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),61.21,3288.2,Yes
CUST-0720,Female,0,No,Yes,23,Yes,No,DSL,No internet service,Yes,Yes,Yes,No,No internet service,Month-to-month,No,Bank transfer (automatic),70.79,1577.1,Yes
CUST-0721,Female,1,Yes,No,46,No,No phone service,DSL,Yes,Yes,No,No internet service,Yes,No internet service,Two year,Yes,Electronic check,45.3,2157.06,No
CUST-0722,Male,0,Yes,No,8,Yes,No,Fiber optic,No,No,Yes,No,No internet service,No,One year,No,Credit card (automatic),108.85,800.79,No
CUST-0723,Female,0,No,No,59,Yes,No,No,Yes,No internet service,Yes,No,No internet service,No internet service,Month-to-month,No,Mailed check,64.45,3519.07,No
CUST-0724,Male,1,No,No,59,Yes,No,Fiber optic,Yes,No internet service,No,Yes,Yes,No,Month-to-month,No,Mailed check,60.42,3252.27,No
CUST-0725,Male,0,Yes,No,13,No,No phone service,No,Yes,No,No,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),102.98,1471.56,No
CUST-0726,Male,0,No,No,39,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,No,No,Two year,Yes,Electronic check,49.2,1875.46,No
CUST-0727,Male,0,No,Yes,28,Yes,No phone service,DSL,Yes,No internet service,Yes,No,Yes,No internet service,One year,Yes,Credit card (automatic),99.75,3019.68,No
CUST-0728,Male,0,No,Yes,61,Yes,No phone service,Fiber optic,Yes,No internet service,No,No,Yes,Yes,One year,Yes,Credit card (automatic),30.23,1767.9,No
CUST-0729,Male,1,Yes,Yes,16,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,36.28,609.88,No
CUST-0730,Female,0,Yes,No,2,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,No,No internet service,One year,No,Bank transfer (automatic),113.08,213.45,Yes
CUST-0731,Male,1,No,No,17,Yes,No,DSL,No internet service,No internet service,No internet service,No,Yes,Yes,One year,No,Bank transfer (automatic),102.24,1737.5,Yes
CUST-0732,Male,0,No,No,30,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,No,Yes,Two year,No,Mailed check,56.79,,No
CUST-0733,Male,0,Yes,Yes,13,Yes,No phone service,DSL,Yes,No internet service,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),81.85,1131.37,No
CUST-0734,Female,0,Yes,No,13,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,No,Yes,One year,Yes,Credit card (automatic),112.3,1545.82,No
CUST-0735,Female,0,No,No,43,Yes,No,DSL,No,Yes,No,No internet service,Yes,No,Month-to-month,No,Electronic check,39.19,1794.28,Yes
CUST-0736,Male,0,No,No,21,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,23.9,472.94,No
CUST-0737,Female,1,Yes,No,55,Yes,No,Fiber optic,Yes,No,No internet service,Yes,No,No internet service,One year,Yes,Bank transfer (automatic),71.75,3932.21,No
CUST-0738,Male,0,Yes,No,40,Yes,No,DSL,No,No internet service,No,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),32.26,1286.5,No
CUST-0739,Male,1,Yes,No,15,Yes,No phone service,Fiber optic,No,No,No internet service,No,No internet service,No internet service,One year,No,Mailed check,36.73,593.98,No
CUST-0740,Female,0,No,Yes,52,Yes,No phone service,Fiber optic,No,No,No,No internet service,No internet service,No,Month-to-month,No,Electronic check,107.15,5345.46,Yes
CUST-0741,Male,1,Yes,No,53,No,Yes,No,Yes,No,No,No,No,No internet service,Two year,Yes,Bank transfer (automatic),18.74,1078.93,No
CUST-0742,Female,0,No,Yes,52,Yes,No phone service,No,No,No internet service,No,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),99.68,5132.35,No
CUST-0743,Female,0,Yes,Yes,30,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No,No,One year,Yes,Electronic check,69.7,2162.0,No
CUST-0744,Male,1,Yes,Yes,33,Yes,No,Fiber optic,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),73.93,2326.92,Yes
CUST-0745,Male,0,Yes,No,57,Yes,No phone service,DSL,No internet service,No internet service,No internet service,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),85.18,4768.15,No
CUST-0746,Female,0,Yes,No,52,No,No phone service,Fiber optic,No,No,No internet service,No internet service,No internet service,No,Month-to-month,No,Credit card (automatic),61.14,3312.68,No
CUST-0747,Male,0,No,No,9,Yes,No phone service,DSL,No internet service,No,No internet service,Yes,No internet service,Yes,Month-to-month,No,Electronic check,29.56,266.72,No
CUST-0748,Male,0,No,Yes,54,Yes,No,Fiber optic,No,No,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,28.28,1658.67,Yes
CUST-0749,Male,1,Yes,No,1,Yes,Yes,DSL,Yes,Yes,No,No internet service,Yes,No,One year,No,Credit card (automatic),93.44,97.87,No
CUST-0750,Female,0,No,No,44,Yes,No,DSL,No internet service,Yes,Yes,No,No internet service,No,One year,Yes,Mailed check,40.1,1787.13,No
CUST-0751,Female,0,Yes,No,9,Yes,No,Fiber optic,No internet service,Yes,Yes,No,No internet service,Yes,Two year,No,Mailed check,20.81,201.77,Yes
CUST-0752,Male,0,Yes,No,32,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,No,No,No internet service,Two year,Yes,Bank transfer (automatic),115.96,3833.59,Yes
CUST-0753,Female,0,Yes,Yes,15,Yes,Yes,Fiber optic,No internet service,No,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),116.04,1791.89,Yes
CUST-0754,Female,0,Yes,No,12,No,No,DSL,No,No internet service,Yes,No internet service,No,No internet service,One year,No,Mailed check,55.81,635.75,No
CUST-0755,Female,0,No,No,57,Yes,No phone service,Fiber optic,No,Yes,No,No internet service,No internet service,No,Two year,No,Bank transfer (automatic),20.55,1146.72,No
CUST-0756,Female,0,Yes,Yes,8,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),90.73,752.45,Yes
CUST-0757,Female,0,Yes,No,27,Yes,No,Fiber optic,No,Yes,No,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,101.1,2943.59,Yes
CUST-0758,Male,0,No,No,62,Yes,No phone service,DSL,No internet service,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,30.5,,Yes
CUST-0759,Male,0,Yes,No,12,Yes,No phone service,Fiber optic,No internet service,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),31.55,357.06,No
CUST-0760,Male,0,Yes,Yes,65,Yes,Yes,No,Yes,No internet service,No internet service,No internet service,No,No,One year,Yes,Bank transfer (automatic),100.22,6636.37,No
CUST-0761,Female,0,Yes,Yes,42,Yes,No,DSL,No internet service,No internet service,No,Yes,No,No internet service,One year,No,Electronic check,110.19,4227.38,No
CUST-0762,Female,0,No,Yes,62,Yes,No phone service,No,No,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,No,Electronic check,97.08,6277.22,No
CUST-0763,Male,0,Yes,No,11,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No internet service,No internet service,No,Two year,Yes,Electronic check,38.07,435.78,No
CUST-0764,Female,0,No,No,43,Yes,Yes,DSL,Yes,No internet service,No,No,Yes,No,Month-to-month,Yes,Mailed check,59.15,2469.67,Yes
CUST-0765,Male,0,Yes,Yes,17,Yes,Yes,Fiber optic,No,No internet service,No internet service,No internet service,Yes,No,One year,No,Electronic check,78.08,1431.6,No
CUST-0766,Male,0,Yes,No,32,No,No phone service,DSL,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,34.03,1089.44,Yes
CUST-0767,Male,0,No,No,40,No,Yes,DSL,Yes,No internet service,No internet service,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),39.06,1607.95,Yes
CUST-0768,Female,0,Yes,Yes,23,No,No phone service,Fiber optic,No internet service,Yes,Yes,No internet service,No,No,One year,Yes,Credit card (automatic),46.29,1002.83,No
CUST-0769,Female,0,Yes,No,56,Yes,No,Fiber optic,Yes,No,No internet service,No internet service,No,No internet service,Two year,No,Electronic check,68.95,3797.37,No
CUST-0770,Male,0,No,No,6,Yes,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,69.08,444.52,Yes
CUST-0771,Male,0,No,Yes,50,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,No,Yes,Month-to-month,No,Credit card (automatic),99.43,4686.08,No
CUST-0772,Male,1,No,Yes,37,No,No,DSL,Yes,No,Yes,Yes,No internet service,No,Month-to-month,Yes,Mailed check,93.3,3376.55,Yes
CUST-0773,Male,0,No,No,64,Yes,No,Fiber optic,No internet service,Yes,No internet service,Yes,No,No,Month-to-month,Yes,Mailed check,109.37,6745.0,Yes
CUST-0774,Female,0,No,No,54,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,101.29,5088.0,No
CUST-0775,Female,0,Yes,No,49,Yes,No,No,No internet service,No,Yes,No,No,No,One year,Yes,Electronic check,43.39,2036.69,Yes
CUST-0776,Male,0,No,No,11,Yes,No,No,Yes,No internet service,No,Yes,No,No,Two year,Yes,Electronic check,51.13,532.37,Yes
CUST-0777,Male,0,Yes,Yes,49,Yes,No,No,No,No internet service,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),68.04,3616.41,No
CUST-0778,Female,1,Yes,Yes,21,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No internet service,Yes,No internet service,One year,No,Bank transfer (automatic),19.43,427.7,No
CUST-0779,Female,0,Yes,No,66,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,108.39,6890.63,Yes
CUST-0780,Male,0,No,Yes,63,Yes,No,DSL,No internet service,No,Yes,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,22.43,1487.51,Yes
CUST-0781,Male,0,No,Yes,28,Yes,Yes,No,No internet service,No internet service,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),50.24,1272.28,No
CUST-0782,Male,0,Yes,No,17,Yes,No phone service,DSL,No,No internet service,No,Yes,Yes,No,One year,No,Mailed check,74.92,1280.4,No
CUST-0783,Female,0,No,No,6,Yes,No,DSL,No internet service,No,No internet service,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),69.78,397.77,Yes
CUST-0784,Female,0,No,No,19,Yes,Yes,DSL,No,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),83.45,1463.25,Yes
CUST-0785,Female,0,No,No,56,Yes,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),70.75,4266.09,No
CUST-0786,Male,0,No,Yes,28,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No,No internet service,No,Month-to-month,No,Mailed check,40.9,1076.34,Yes
CUST-0787,Male,0,Yes,No,66,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),38.11,2677.44,No
CUST-0788,Female,0,Yes,Yes,38,Yes,No phone service,No,Yes,No,Yes,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),108.72,4059.66,No
CUST-0789,Female,0,No,No,37,No,No phone service,No,Yes,No,No,Yes,No,No internet service,One year,No,Mailed check,44.4,1483.22,No
CUST-0790,Male,0,Yes,No,68,No,No phone service,DSL,No internet service,Yes,No internet service,No,No internet service,Yes,Two year,No,Electronic check,46.1,3280.59,No
CUST-0791,Female,0,No,No,49,Yes,No,DSL,No,Yes,No,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),59.3,2961.7,No
CUST-0792,Female,0,No,No,43,Yes,No,No,No internet service,Yes,No internet service,No,No internet service,Yes,Month-to-month,No,Mailed check,31.94,1330.62,No
CUST-0793,Male,0,Yes,No,36,Yes,No,No,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),68.73,2366.18,No
CUST-0794,Female,0,Yes,Yes,58,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),84.5,4483.13,Yes
CUST-0795,Male,0,Yes,No,13,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,No internet service,No,One year,Yes,Mailed check,96.6,,Yes
CUST-0796,Male,0,No,No,52,Yes,No,DSL,No,Yes,No internet service,Yes,No internet service,No,Month-to-month,Yes,Electronic check,89.15,4630.22,Yes
CUST-0797,Male,0,Yes,Yes,58,Yes,No phone service,No,No internet service,No,No internet service,Yes,No,No,Month-to-month,Yes,Electronic check,32.76,1742.57,No
CUST-0798,Male,0,No,No,32,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,Yes,Yes,One year,No,Bank transfer (automatic),63.61,2185.61,No
CUST-0799,Male,0,Yes,No,60,Yes,No,Fiber optic,No internet service,No,No,No internet service,No internet service,No,Month-to-month,No,Credit card (automatic),21.86,1253.58,Yes
CUST-0800,Male,0,Yes,Yes,58,Yes,No phone service,DSL,Yes,No,No internet service,No,No,Yes,Two year,No,Credit card (automatic),19.78,1079.23,No
CUST-0801,Male,0,No,No,56,Yes,No,No,No,Yes,No internet service,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),62.01,3320.42,No
CUST-0802,Female,1,No,No,28,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Mailed check,43.3,1228.06,No
CUST-0803,Male,0,No,No,1,Yes,No,DSL,No,No,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,86.34,78.98,Yes
CUST-0804,Male,0,No,No,42,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,No internet service,Yes,Two year,No,Bank transfer (automatic),90.42,3783.78,No
CUST-0805,Female,0,No,No,48,Yes,No,Fiber optic,No,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,107.54,5570.48,No
CUST-0806,Female,1,No,No,40,Yes,No phone service,Fiber optic,No,No internet service,No,No,No internet service,Yes,One year,Yes,Mailed check,94.07,3528.13,No
CUST-0807,Female,0,No,No,63,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No internet service,No,Yes,Month-to-month,Yes,Mailed check,22.82,1389.12,No
CUST-0808,Male,0,No,Yes,4,Yes,No,Fiber optic,No internet service,No internet service,No,No,No,No,One year,No,Bank transfer (automatic),55.16,216.06,Yes
CUST-0809,Female,0,Yes,No,38,Yes,No,No,No internet service,No internet service,No internet service,No,No internet service,Yes,Month-to-month,Yes,Electronic check,45.3,1751.08,No
CUST-0810,Male,0,No,No,27,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),56.61,1656.63,No
CUST-0811,Male,0,No,Yes,9,Yes,No phone service,DSL,Yes,Yes,No internet service,Yes,No internet service,No internet service,Two year,Yes,Electronic check,34.01,299.63,Yes
CUST-0812,Male,1,Yes,No,16,Yes,No phone service,DSL,No,No internet service,No internet service,Yes,Yes,No,Two year,Yes,Mailed check,27.77,,No
CUST-0813,Male,0,No,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),70.1,3806.22,Yes
CUST-0814,Female,0,Yes,Yes,31,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No internet service,Two year,Yes,Credit card (automatic),90.04,2618.23,No
CUST-0815,Female,0,Yes,No,14,Yes,Yes,No,No internet service,No,Yes,Yes,No,No internet service,Month-to-month,Yes,Mailed check,88.19,1272.14,No
CUST-0816,Male,0,No,No,25,No,No phone service,Fiber optic,No,No internet service,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),63.09,1428.76,Yes
CUST-0817,Male,0,Yes,No,34,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,Yes,No internet service,One year,Yes,Credit card (automatic),70.23,2288.45,Yes
CUST-0818,Male,0,No,Yes,67,Yes,No,No,No internet service,Yes,No,No,No,No internet service,Month-to-month,Yes,Electronic check,69.63,4707.36,No
CUST-0819,Female,0,Yes,Yes,24,Yes,No,DSL,No internet service,Yes,No internet service,Yes,Yes,No,Two year,No,Mailed check,87.16,1998.68,Yes
CUST-0820,Male,0,Yes,No,26,Yes,No phone service,No,No,No internet service,Yes,No internet service,Yes,No,Two year,Yes,Credit card (automatic),22.79,598.58,No
CUST-0821,Male,0,Yes,No,20,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,88.99,1642.65,No
CUST-0822,Female,0,No,Yes,64,Yes,No,Fiber optic,No internet service,No,No,No internet service,Yes,No,Two year,Yes,Bank transfer (automatic),76.22,5310.09,No
CUST-0823,Female,1,No,No,10,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),37.81,362.29,Yes
CUST-0824,Male,0,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,No,Two year,Yes,Mailed check,22.91,1664.83,No
CUST-0825,Female,1,Yes,No,24,Yes,No,DSL,No internet service,No,No internet service,No,Yes,Yes,One year,Yes,Bank transfer (automatic),28.85,668.28,No
CUST-0826,Female,0,No,No,5,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),70.47,372.21,Yes
CUST-0827,Male,0,No,No,67,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No internet service,No,No,One year,Yes,Credit card (automatic),93.84,5968.12,Yes
CUST-0828,Female,0,Yes,Yes,58,Yes,Yes,No,No,Yes,No internet service,No internet service,Yes,No internet service,One year,No,Mailed check,51.47,3086.62,No
CUST-0829,Male,0,Yes,No,27,Yes,No phone service,Fiber optic,Yes,No,No,No internet service,Yes,No,One year,No,Credit card (automatic),55.91,1456.35,Yes
CUST-0830,Female,0,No,Yes,15,Yes,Yes,No,No internet service,No internet service,No internet service,No,No,No internet service,Month-to-month,No,Mailed check,111.41,1674.21,No
CUST-0831,Male,0,No,No,35,Yes,No,Fiber optic,No internet service,No internet service,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,39.3,1423.32,No
CUST-0832,Male,0,No,No,53,Yes,No phone service,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Mailed check,28.37,1530.34,Yes
CUST-0833,Male,0,No,Yes,44,Yes,No phone service,No,Yes,No internet service,Yes,No,Yes,No,Month-to-month,No,Mailed check,52.34,2338.09,Yes
CUST-0834,Female,1,No,Yes,26,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No internet service,Month-to-month,No,Credit card (automatic),92.59,2198.23,Yes
CUST-0835,Male,1,Yes,No,47,Yes,Yes,No,No internet service,No internet service,No,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),80.61,3598.54,No
CUST-0836,Female,0,No,No,34,Yes,Yes,Fiber optic,No,No,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),59.58,2054.83,Yes
CUST-0837,Male,0,Yes,No,50,Yes,No,Fiber optic,No,No internet service,No,Yes,Yes,No internet service,One year,Yes,Electronic check,114.48,5172.57,Yes
CUST-0838,Male,0,No,Yes,12,Yes,No phone service,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,91.5,1043.24,No
CUST-0839,Female,0,Yes,No,4,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No internet service,One year,Yes,Credit card (automatic),24.19,91.52,Yes
CUST-0840,Male,0,No,No,48,Yes,Yes,DSL,No,No,No,No internet service,No,No internet service,Month-to-month,No,Credit card (automatic),92.46,4216.05,No
CUST-0841,Male,0,No,No,55,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,20.4,1129.99,Yes
CUST-0842,Female,0,Yes,No,1,Yes,No,DSL,Yes,No,Yes,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),83.03,84.39,Yes
CUST-0843,Male,1,Yes,No,66,Yes,No,DSL,No,Yes,No,No,Yes,No internet service,Two year,Yes,Credit card (automatic),39.05,2788.12,No
